transaction_id,product_id,customer_id,amount,channel,transaction_date,campaign_id
TXN00000272,PRD00046,CUST00457,4764.85,mobile,2025-02-09,CAMPAIGN2
TXN00000273,PRD00028,CUST00322,2162.32,mobile,2025-06-01,
TXN00000274,PRD00018,CUST00061,4833.55,mobile,2025-06-10,CAMPAIGN2
TXN00000275,PRD00007,CUST00219,3360.34,mobile,2025-04-02,CAMPAIGN1
TXN00000278,PRD00090,CUST00397,2078.3,mobile,2025-06-23,CAMPAIGN2
TXN00000280,PRD00006,CUST00169,922.22,mobile,2025-02-21,
TXN00000290,PRD00065,CUST00333,3096.97,mobile,2025-05-16,CAMPAIGN1
TXN00000291,PRD00079,CUST00219,2446.22,mobile,2025-04-22,CAMPAIGN1
TXN00000293,PRD00041,CUST00304,4172.68,mobile,2025-04-22,
TXN00000296,PRD00002,CUST00418,1933.82,mobile,2025-02-16,
TXN00000298,PRD00057,CUST00062,4463.4,mobile,2025-04-18,
TXN00000301,PRD00091,CUST00236,2374.79,mobile,2025-03-07,CAMPAIGN2
TXN00000311,PRD00077,CUST00073,2348.21,mobile,2025-05-30,CAMPAIGN2
TXN00000314,PRD00093,CUST00159,590.11,mobile,2025-05-27,CAMPAIGN1
TXN00000319,PRD00098,CUST00326,932.65,mobile,2025-02-06,CAMPAIGN2
TXN00000322,PRD00033,CUST00343,303.49,mobile,2025-06-06,CAMPAIGN1
TXN00000324,PRD00091,CUST00472,3081.51,mobile,2025-06-02,CAMPAIGN1
TXN00000325,PRD00066,CUST00431,2856.89,mobile,2025-02-03,CAMPAIGN2
TXN00000333,PRD00024,CUST00458,3098.89,mobile,2025-04-27,CAMPAIGN2
TXN00000337,PRD00056,CUST00023,2351.36,mobile,2025-03-09,
TXN00000340,PRD00093,CUST00190,4862.7,mobile,2025-04-07,CAMPAIGN2
TXN00000343,PRD00001,CUST00132,4084.02,mobile,2025-01-27,
TXN00000347,PRD00037,CUST00151,3986.4,mobile,2025-03-07,CAMPAIGN1
TXN00000350,PRD00093,CUST00239,644.17,mobile,2025-06-07,
TXN00000362,PRD00082,CUST00068,3266.5,mobile,2025-03-17,
TXN00000368,PRD00003,CUST00211,4459.28,mobile,2025-04-25,CAMPAIGN1
TXN00000371,PRD00065,CUST00413,2976.06,mobile,2025-01-21,
TXN00000372,PRD00065,CUST00176,4377.37,mobile,2025-06-07,
TXN00000376,PRD00079,CUST00381,3108.21,mobile,2025-04-08,CAMPAIGN1
TXN00000377,PRD00019,CUST00015,2978.1,mobile,2025-06-18,
TXN00000378,PRD00037,CUST00448,2985.21,mobile,2025-04-12,
TXN00000380,PRD00050,CUST00083,799.99,mobile,2025-03-12,CAMPAIGN1
TXN00000384,PRD00004,CUST00171,3730.11,mobile,2025-02-16,CAMPAIGN1
TXN00000386,PRD00089,CUST00016,3099.7,mobile,2025-05-19,
TXN00000387,PRD00036,CUST00067,2352.47,mobile,2025-06-02,
TXN00000388,PRD00045,CUST00355,4920.22,mobile,2025-03-18,CAMPAIGN1
TXN00000391,PRD00016,CUST00494,2649.02,mobile,2025-05-19,
TXN00000394,PRD00007,CUST00315,4777.27,mobile,2025-02-25,CAMPAIGN1
TXN00000396,PRD00065,CUST00130,551.43,mobile,2025-04-02,CAMPAIGN2
TXN00000398,PRD00055,CUST00140,1165.35,mobile,2025-03-30,CAMPAIGN2
TXN00000400,PRD00031,CUST00021,1470.99,mobile,2025-05-01,CAMPAIGN2
TXN00000403,PRD00085,CUST00136,1483.79,mobile,2025-04-29,CAMPAIGN1
TXN00000404,PRD00095,CUST00117,3016.62,mobile,2025-03-07,CAMPAIGN2
TXN00000410,PRD00063,CUST00428,12.11,mobile,2025-05-10,CAMPAIGN2
TXN00000424,PRD00015,CUST00020,1530.03,mobile,2025-05-09,CAMPAIGN2
TXN00000425,PRD00048,CUST00206,4430.01,mobile,2025-06-03,
TXN00000432,PRD00002,CUST00435,4628.05,mobile,2025-03-17,CAMPAIGN2
TXN00000437,PRD00028,CUST00463,4912.83,mobile,2025-06-26,CAMPAIGN1
TXN00000439,PRD00039,CUST00100,1350.55,mobile,2025-05-06,
TXN00000448,PRD00028,CUST00346,3062.19,mobile,2025-03-25,CAMPAIGN2
TXN00000449,PRD00098,CUST00118,4813.78,mobile,2025-05-18,CAMPAIGN2
TXN00000450,PRD00015,CUST00329,2233.05,mobile,2025-06-24,CAMPAIGN1
TXN00000452,PRD00012,CUST00434,1449.11,mobile,2025-01-21,
TXN00000454,PRD00077,CUST00470,2561.7,mobile,2025-06-15,
TXN00000457,PRD00005,CUST00273,2580.1,mobile,2025-03-17,CAMPAIGN2
TXN00000460,PRD00095,CUST00393,2946.77,mobile,2025-03-10,CAMPAIGN2
TXN00000461,PRD00003,CUST00051,2670.57,mobile,2025-03-07,CAMPAIGN1
TXN00000465,PRD00046,CUST00471,1323.99,mobile,2025-02-28,CAMPAIGN2
TXN00000466,PRD00056,CUST00319,2099.03,mobile,2025-04-09,CAMPAIGN2
TXN00000467,PRD00045,CUST00066,1236.51,mobile,2025-04-23,CAMPAIGN1
TXN00000471,PRD00002,CUST00062,3850.76,mobile,2025-01-21,CAMPAIGN1
TXN00000473,PRD00034,CUST00481,4494.2,mobile,2025-01-27,
TXN00000474,PRD00022,CUST00174,1809.2,mobile,2025-04-21,CAMPAIGN2
TXN00000475,PRD00026,CUST00032,3424.47,mobile,2025-04-11,CAMPAIGN1
TXN00000478,PRD00019,CUST00500,739.68,mobile,2025-06-05,
TXN00000479,PRD00090,CUST00033,4415.5,mobile,2025-06-16,
TXN00000482,PRD00086,CUST00078,3965.77,mobile,2025-05-15,
TXN00000493,PRD00098,CUST00243,1655.97,mobile,2025-02-28,CAMPAIGN1
TXN00000496,PRD00034,CUST00300,74.98,mobile,2025-06-13,CAMPAIGN1
TXN00000498,PRD00092,CUST00463,1459.01,mobile,2025-05-13,CAMPAIGN2
TXN00000499,PRD00081,CUST00450,3069.43,mobile,2025-04-04,CAMPAIGN1
TXN00000502,PRD00013,CUST00426,242.03,mobile,2025-01-10,CAMPAIGN2
TXN00000504,PRD00079,CUST00303,624.05,mobile,2025-06-22,CAMPAIGN2
TXN00000506,PRD00027,CUST00281,2393.01,mobile,2025-04-03,
TXN00000508,PRD00018,CUST00439,4246.82,mobile,2025-05-21,CAMPAIGN2
TXN00000510,PRD00078,CUST00483,4489.28,mobile,2025-05-18,
TXN00000512,PRD00096,CUST00183,4668.37,mobile,2025-05-18,CAMPAIGN1
TXN00000513,PRD00068,CUST00086,2763.23,mobile,2025-01-12,CAMPAIGN2
TXN00000519,PRD00011,CUST00430,163.93,mobile,2025-05-29,CAMPAIGN1
TXN00000520,PRD00003,CUST00261,2174.29,mobile,2025-01-04,CAMPAIGN2
TXN00000521,PRD00019,CUST00310,4635.83,mobile,2025-05-05,
TXN00000526,PRD00074,CUST00024,4845.29,mobile,2025-01-16,
TXN00000532,PRD00098,CUST00261,3214.15,mobile,2025-04-29,
TXN00000535,PRD00045,CUST00325,2913.7,mobile,2025-04-02,CAMPAIGN2
TXN00000539,PRD00058,CUST00405,4001.31,mobile,2025-06-20,CAMPAIGN2
TXN00000545,PRD00008,CUST00458,4579.68,mobile,2025-05-11,CAMPAIGN2
TXN00000553,PRD00086,CUST00116,4035.3,mobile,2025-01-29,
TXN00000554,PRD00040,CUST00066,4458.13,mobile,2025-01-08,CAMPAIGN2
TXN00000556,PRD00015,CUST00095,1670.9,mobile,2025-06-01,
TXN00000558,PRD00100,CUST00181,3962.97,mobile,2025-03-02,CAMPAIGN2
TXN00000564,PRD00016,CUST00197,2857.43,mobile,2025-02-10,CAMPAIGN2
TXN00000568,PRD00071,CUST00383,803.97,mobile,2025-02-18,
TXN00000578,PRD00016,CUST00086,3677.12,mobile,2025-02-25,CAMPAIGN2
TXN00000584,PRD00089,CUST00095,3774.57,mobile,2025-01-26,CAMPAIGN2
TXN00000586,PRD00073,CUST00147,3549.49,mobile,2025-03-18,
TXN00000594,PRD00026,CUST00290,1078.54,mobile,2025-04-15,CAMPAIGN2
TXN00000599,PRD00026,CUST00066,2673.14,mobile,2025-06-21,CAMPAIGN1
TXN00000605,PRD00046,CUST00328,4409.1,mobile,2025-03-10,CAMPAIGN1
TXN00000607,PRD00023,CUST00126,4301.56,mobile,2025-03-31,CAMPAIGN1
TXN00000608,PRD00022,CUST00092,3660.85,mobile,2025-02-17,CAMPAIGN1
TXN00000610,PRD00083,CUST00337,2036.03,mobile,2025-01-02,
TXN00000612,PRD00047,CUST00397,341.07,mobile,2025-01-12,CAMPAIGN1
TXN00000614,PRD00024,CUST00244,1214.47,mobile,2025-03-14,
TXN00000617,PRD00012,CUST00240,1530.28,mobile,2025-02-18,CAMPAIGN1
TXN00000618,PRD00051,CUST00314,316.77,mobile,2025-05-19,CAMPAIGN2
TXN00000625,PRD00004,CUST00378,3797.04,mobile,2025-01-03,CAMPAIGN1
TXN00000630,PRD00058,CUST00026,3509.92,mobile,2025-06-25,CAMPAIGN1
TXN00000631,PRD00078,CUST00406,4132.98,mobile,2025-06-28,
TXN00000634,PRD00066,CUST00485,2851.84,mobile,2025-05-30,
TXN00000636,PRD00019,CUST00385,1744.94,mobile,2025-06-06,
TXN00000637,PRD00038,CUST00464,4232.75,mobile,2025-03-25,
TXN00000639,PRD00082,CUST00489,1134.46,mobile,2025-04-27,
TXN00000644,PRD00072,CUST00052,142.71,mobile,2025-06-14,
TXN00000646,PRD00036,CUST00256,1817.64,mobile,2025-06-28,CAMPAIGN2
TXN00000648,PRD00016,CUST00129,1685.55,mobile,2025-02-10,CAMPAIGN1
TXN00000654,PRD00066,CUST00398,884.46,mobile,2025-02-06,CAMPAIGN1
TXN00000657,PRD00015,CUST00309,3542.13,mobile,2025-01-09,
TXN00000659,PRD00076,CUST00334,1779.96,mobile,2025-05-04,
TXN00000661,PRD00083,CUST00170,1724.7,mobile,2025-03-05,CAMPAIGN1
TXN00000663,PRD00067,CUST00359,3044.53,mobile,2025-06-21,CAMPAIGN1
TXN00000667,PRD00083,CUST00174,863.84,mobile,2025-04-03,
TXN00000668,PRD00076,CUST00141,3196.71,mobile,2025-06-06,CAMPAIGN1
TXN00000675,PRD00099,CUST00123,2726.29,mobile,2025-05-21,CAMPAIGN2
TXN00000676,PRD00100,CUST00235,2470.06,mobile,2025-01-14,CAMPAIGN2
TXN00000677,PRD00050,CUST00249,3085.07,mobile,2025-01-09,
TXN00000678,PRD00025,CUST00048,3175.38,mobile,2025-05-11,CAMPAIGN2
TXN00000683,PRD00099,CUST00121,4359.06,mobile,2025-02-03,CAMPAIGN2
TXN00000686,PRD00022,CUST00219,459.8,mobile,2025-03-18,CAMPAIGN2
TXN00000688,PRD00048,CUST00315,543.47,mobile,2025-01-18,CAMPAIGN2
TXN00000695,PRD00075,CUST00282,1246.87,mobile,2025-06-28,
TXN00000701,PRD00089,CUST00482,2178.71,mobile,2025-06-15,CAMPAIGN2
TXN00000706,PRD00009,CUST00337,674.5,mobile,2025-03-31,CAMPAIGN2
TXN00000710,PRD00100,CUST00171,385.66,mobile,2025-03-25,CAMPAIGN2
TXN00000714,PRD00076,CUST00414,4262.33,mobile,2025-02-28,CAMPAIGN2
TXN00000715,PRD00064,CUST00376,1907.92,mobile,2025-06-12,CAMPAIGN2
TXN00000719,PRD00064,CUST00133,1104.77,mobile,2025-01-24,CAMPAIGN2
TXN00000720,PRD00040,CUST00397,1477.49,mobile,2025-04-03,CAMPAIGN1
TXN00000724,PRD00001,CUST00335,161.14,mobile,2025-05-13,
TXN00000725,PRD00061,CUST00257,1583.97,mobile,2025-03-01,
TXN00000731,PRD00065,CUST00095,3043.1,mobile,2025-04-18,CAMPAIGN2
TXN00000734,PRD00055,CUST00202,2019.07,mobile,2025-03-03,CAMPAIGN2
TXN00000736,PRD00022,CUST00455,518.37,mobile,2025-01-26,CAMPAIGN2
TXN00000738,PRD00011,CUST00057,4244.16,mobile,2025-01-12,CAMPAIGN2
TXN00000739,PRD00076,CUST00176,4045.04,mobile,2025-01-18,
TXN00000745,PRD00071,CUST00365,2121.3,mobile,2025-01-28,
TXN00000746,PRD00057,CUST00311,575.91,mobile,2025-04-20,
TXN00000749,PRD00029,CUST00327,1994.39,mobile,2025-03-19,
TXN00000752,PRD00012,CUST00410,462.47,mobile,2025-04-11,CAMPAIGN1
TXN00000753,PRD00015,CUST00181,1324.92,mobile,2025-02-22,CAMPAIGN1
TXN00000755,PRD00072,CUST00384,2150.31,mobile,2025-01-02,
TXN00000757,PRD00039,CUST00485,2001.07,mobile,2025-02-04,
TXN00000765,PRD00075,CUST00445,2196.01,mobile,2025-03-18,
TXN00000766,PRD00096,CUST00344,854.84,mobile,2025-03-13,CAMPAIGN1
TXN00000771,PRD00067,CUST00248,4514.87,mobile,2025-03-15,
TXN00000775,PRD00073,CUST00070,16.68,mobile,2025-01-20,CAMPAIGN1
TXN00000777,PRD00047,CUST00182,1562.81,mobile,2025-01-29,CAMPAIGN2
TXN00000780,PRD00063,CUST00362,3659.26,mobile,2025-01-01,
TXN00000781,PRD00013,CUST00360,4686.22,mobile,2025-02-11,
TXN00000784,PRD00082,CUST00188,1883.26,mobile,2025-05-09,CAMPAIGN2
TXN00000785,PRD00055,CUST00222,466.78,mobile,2025-01-08,CAMPAIGN1
TXN00000788,PRD00006,CUST00083,4384.64,mobile,2025-04-27,
TXN00000789,PRD00056,CUST00449,4842.09,mobile,2025-06-04,CAMPAIGN1
TXN00000795,PRD00038,CUST00393,1706.37,mobile,2025-01-18,CAMPAIGN2
TXN00000809,PRD00090,CUST00289,4060.57,mobile,2025-04-17,
TXN00000810,PRD00082,CUST00160,4500.76,mobile,2025-04-24,
TXN00000811,PRD00037,CUST00413,2017.31,mobile,2025-06-11,CAMPAIGN1
TXN00000812,PRD00098,CUST00426,1536.64,mobile,2025-03-04,CAMPAIGN1
TXN00000813,PRD00071,CUST00294,1963.42,mobile,2025-06-23,
TXN00000815,PRD00070,CUST00287,1787.02,mobile,2025-06-11,CAMPAIGN2
TXN00000816,PRD00064,CUST00291,1167.15,mobile,2025-01-09,
TXN00000817,PRD00060,CUST00434,999.21,mobile,2025-06-11,CAMPAIGN1
TXN00000822,PRD00054,CUST00147,2519.19,mobile,2025-03-16,CAMPAIGN1
TXN00000823,PRD00025,CUST00192,2345.88,mobile,2025-05-02,CAMPAIGN2
TXN00000825,PRD00083,CUST00010,3392.76,mobile,2025-01-09,
TXN00000826,PRD00087,CUST00249,981.78,mobile,2025-05-11,CAMPAIGN2
TXN00000830,PRD00060,CUST00322,890.39,mobile,2025-06-21,
TXN00000836,PRD00074,CUST00295,1611.3,mobile,2025-04-13,CAMPAIGN2
TXN00000844,PRD00018,CUST00119,4322.54,mobile,2025-03-26,CAMPAIGN2
TXN00000850,PRD00089,CUST00111,3579.15,mobile,2025-06-24,CAMPAIGN2
TXN00000851,PRD00038,CUST00452,4549.4,mobile,2025-01-22,CAMPAIGN2
TXN00000853,PRD00082,CUST00285,248.5,mobile,2025-02-11,CAMPAIGN2
TXN00000855,PRD00016,CUST00330,3492.7,mobile,2025-01-09,CAMPAIGN1
TXN00000862,PRD00035,CUST00311,3436.46,mobile,2025-01-04,CAMPAIGN1
TXN00000868,PRD00070,CUST00067,3836.49,mobile,2025-06-19,CAMPAIGN1
TXN00000871,PRD00057,CUST00218,2581.82,mobile,2025-03-01,CAMPAIGN2
TXN00000878,PRD00024,CUST00114,853.93,mobile,2025-06-05,CAMPAIGN2
TXN00000880,PRD00094,CUST00172,3552.75,mobile,2025-01-01,CAMPAIGN1
TXN00000885,PRD00069,CUST00254,2869.87,mobile,2025-05-27,
TXN00000886,PRD00009,CUST00266,3768.41,mobile,2025-02-25,CAMPAIGN2
TXN00000887,PRD00065,CUST00053,747.92,mobile,2025-06-06,CAMPAIGN2
TXN00000888,PRD00028,CUST00118,3259.67,mobile,2025-02-21,
TXN00000889,PRD00065,CUST00337,973.81,mobile,2025-01-19,CAMPAIGN1
TXN00000892,PRD00059,CUST00384,361.49,mobile,2025-03-20,CAMPAIGN2
TXN00000894,PRD00079,CUST00136,943.56,mobile,2025-05-16,CAMPAIGN1
TXN00000895,PRD00025,CUST00286,3777.4,mobile,2025-05-28,CAMPAIGN1
TXN00000904,PRD00063,CUST00455,3561.78,mobile,2025-03-13,CAMPAIGN2
TXN00000905,PRD00049,CUST00347,2844.0,mobile,2025-03-05,CAMPAIGN2
TXN00000907,PRD00060,CUST00432,3604.3,mobile,2025-06-02,CAMPAIGN1
TXN00000909,PRD00042,CUST00075,3628.17,mobile,2025-02-21,
TXN00000920,PRD00024,CUST00218,1543.14,mobile,2025-06-07,
TXN00000922,PRD00045,CUST00335,157.98,mobile,2025-04-27,CAMPAIGN1
TXN00000927,PRD00067,CUST00237,3093.55,mobile,2025-01-13,CAMPAIGN2
TXN00000928,PRD00027,CUST00411,1262.63,mobile,2025-04-22,CAMPAIGN1
TXN00000929,PRD00087,CUST00111,1678.47,mobile,2025-04-04,CAMPAIGN1
TXN00000930,PRD00006,CUST00136,544.53,mobile,2025-04-29,CAMPAIGN1
TXN00000931,PRD00083,CUST00486,624.7,mobile,2025-05-20,CAMPAIGN2
TXN00000932,PRD00033,CUST00162,3390.85,mobile,2025-02-15,CAMPAIGN1
TXN00000937,PRD00060,CUST00195,2345.49,mobile,2025-01-13,CAMPAIGN2
TXN00000938,PRD00037,CUST00174,3186.67,mobile,2025-03-09,CAMPAIGN2
TXN00000939,PRD00074,CUST00285,4452.67,mobile,2025-03-21,CAMPAIGN1
TXN00000942,PRD00007,CUST00315,753.33,mobile,2025-02-15,
TXN00000945,PRD00072,CUST00403,3315.71,mobile,2025-01-14,CAMPAIGN2
TXN00000946,PRD00042,CUST00216,3294.69,mobile,2025-02-26,CAMPAIGN2
TXN00000948,PRD00032,CUST00394,3423.86,mobile,2025-06-08,CAMPAIGN1
TXN00000949,PRD00073,CUST00287,1430.37,mobile,2025-01-31,CAMPAIGN2
TXN00000950,PRD00057,CUST00293,3203.22,mobile,2025-01-22,CAMPAIGN1
TXN00000951,PRD00084,CUST00277,1807.73,mobile,2025-03-14,CAMPAIGN1
TXN00000954,PRD00073,CUST00203,1827.99,mobile,2025-01-08,
TXN00000957,PRD00081,CUST00005,1423.58,mobile,2025-05-06,CAMPAIGN1
TXN00000959,PRD00016,CUST00099,1117.98,mobile,2025-01-23,
TXN00000964,PRD00071,CUST00415,4217.51,mobile,2025-02-06,
TXN00000965,PRD00049,CUST00056,4267.0,mobile,2025-06-17,CAMPAIGN1
TXN00000967,PRD00066,CUST00407,566.83,mobile,2025-05-16,CAMPAIGN1
TXN00000968,PRD00061,CUST00180,1141.44,mobile,2025-02-13,
TXN00000973,PRD00068,CUST00006,3734.43,mobile,2025-01-13,CAMPAIGN2
TXN00000977,PRD00084,CUST00181,2389.77,mobile,2025-04-27,
TXN00000978,PRD00021,CUST00306,731.44,mobile,2025-02-07,CAMPAIGN1
TXN00000980,PRD00003,CUST00024,2782.07,mobile,2025-01-23,CAMPAIGN1
TXN00000985,PRD00002,CUST00420,2377.48,mobile,2025-05-15,CAMPAIGN2
TXN00000986,PRD00052,CUST00254,2309.55,mobile,2025-04-28,CAMPAIGN1
TXN00000987,PRD00023,CUST00246,1084.95,mobile,2025-05-06,CAMPAIGN1
TXN00000988,PRD00051,CUST00137,3529.57,mobile,2025-02-12,CAMPAIGN2
TXN00000989,PRD00081,CUST00036,4167.34,mobile,2025-05-21,CAMPAIGN1
TXN00000993,PRD00023,CUST00171,2545.48,mobile,2025-05-23,CAMPAIGN2
TXN00000997,PRD00020,CUST00156,4318.33,mobile,2025-03-13,CAMPAIGN2
TXN00001001,PRD00045,CUST00132,1482.58,mobile,2025-03-22,
TXN00001005,PRD00002,CUST00202,3215.25,mobile,2025-06-18,CAMPAIGN2
